Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,-9999
2585,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,0.25,0.00,0.00,2.15,0.63,0.00,0.00,0.89,0.51,0.00,0.13,0.00,6.96,3.67,1.65,69.0,Matches,7106f0a0
2586,Isaac Success,ng NGA,FWMF,Udinese,it Serie A,25,1996,10.1,0.10,0.10,0.00,2.38,3.86,0.50,0.59,0.20,0.20,0.00,0.10,0.00,2.57,1.58,3.56,30.8,Matches,f573a8bf
2587,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,0.10,0.00,0.00,0.49,0.05,0.05,0.29,1.37,1.13,0.00,0.00,0.00,7.75,1.96,0.59,76.9,Matches,e33c06cf
2588,Kamaldeen Sulemana,gh GHA,MFFW,Rennes,fr Ligue 1,19,2002,11.3,0.27,0.00,0.00,1.68,1.24,0.27,2.48,0.35,1.06,0.00,0.00,0.00,3.98,0.44,0.27,62.5,Matches,a62f8bf1
2589,Crysencio Summerville,nl NED,MF,Leeds United,eng Premier League,19,2001,1.4,0.00,0.00,0.00,0.71,0.71,0.00,2.14,1.43,2.14,0.00,0.00,0.00,7.86,0.00,4.29,0.0,Matches,df04eb4b
2590,Vladyslav Supriaha,ua UKR,FW,Sampdoria,it Serie A,21,2000,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches,73affbb6
2591,Suso,es ESP,FWMF,Sevilla,es La Liga,27,1993,4.3,0.00,0.00,0.00,0.23,1.63,0.47,2.79,0.00,0.70,0.00,0.00,0.00,3.02,0.00,0.47,0.0,Matches,4e219ad2
2592,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,0.00,0.00,0.00,1.18,0.88,0.10,0.98,1.67,1.27,0.00,0.00,0.00,7.94,1.96,2.55,43.5,Matches,1d0bb7e4
2593,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,22,1999,28.5,0.25,0.00,0.00,1.30,2.21,0.00,1.75,0.98,0.53,0.00,0.00,0.00,4.63,0.77,1.16,40.0,Matches,92d83c27
2594,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,13.7,0.15,0.07,0.00,0.66,0.29,0.00,0.07,0.73,1.24,0.00,0.15,0.00,7.15,1.90,1.97,49.1,Matches,8abd174d
2595,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,1.7,0.59,0.00,0.00,2.94,0.00,0.00,0.59,0.59,2.35,0.00,0.59,0.00,4.12,1.18,1.18,50.0,Matches,2aeb43f1
2596,Mamadou Sylla,sn SEN,FWMF,Alavés,es La Liga,27,1994,4.4,0.23,0.00,0.00,1.82,1.36,1.36,2.50,0.23,0.45,0.00,0.00,0.00,1.14,2.50,2.95,45.8,Matches,e5ec95f8
2597,Mamadou Sylla,sn SEN,MFFW,Rayo Vallecano,es La Liga,27,1994,2.8,0.71,0.00,0.00,2.86,1.43,0.71,1.79,1.43,0.36,0.00,0.00,0.00,4.29,5.00,2.86,63.6,Matches,e5ec95f8
2598,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,33,1987,2.9,0.34,0.00,0.00,3.45,1.38,1.72,0.00,0.00,0.69,0.00,0.00,0.00,3.79,2.76,3.79,42.1,Matches,53e07d0b
2599,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,31,1990,33.0,0.06,0.00,0.00,0.06,0.12,0.00,0.00,0.00,0.03,0.00,0.06,0.00,0.88,0.27,0.00,100.0,Matches,01b8a2b2
2600,Dominik Szoboszlai,hu HUN,MF,RB Leipzig,de Bundesliga,20,2000,17.1,0.12,0.00,0.00,0.88,1.35,0.35,5.32,0.58,0.70,0.00,0.00,0.00,5.91,0.99,1.11,47.2,Matches,934e1968
2601,Jakob Sørensen,dk DEN,MFDF,Norwich City,eng Premier League,23,1998,6.7,0.00,0.00,0.00,1.04,0.15,0.00,0.30,1.49,1.64,0.00,0.15,0.00,7.16,1.64,1.34,55.0,Matches,953c30b0
2602,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,25,1995,19.6,0.10,0.00,0.00,1.48,0.71,0.61,0.46,0.20,0.36,0.10,0.00,0.00,3.11,2.60,2.50,51.0,Matches,e92cd3f7
2603,Tachi,es ESP,DF,Alavés,es La Liga,23,1997,2.7,0.37,0.00,0.00,1.11,1.48,0.00,0.74,0.37,1.11,0.00,0.00,0.00,4.81,1.48,1.48,50.0,Matches,8b625720
2604,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25,1996,32.0,0.13,0.00,0.00,0.59,0.31,0.03,0.06,1.34,0.56,0.00,0.00,0.00,5.75,3.00,0.91,76.8,Matches,bd142efb
2605,Waniss Taibi,fr FRA,MFFW,Angers,fr Ligue 1,19,2002,1.5,1.33,0.00,0.00,4.00,0.67,0.00,0.00,0.67,4.67,0.00,0.00,0.00,6.00,2.00,1.33,60.0,Matches,95192fe4
2606,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,28,1993,23.6,0.13,0.00,0.00,1.27,2.03,0.13,0.38,0.81,0.81,0.04,0.00,0.00,6.36,0.34,0.59,36.4,Matches,a0f9b535
2607,Adrien Tameze,cm CMR,MFDF,Hellas Verona,it Serie A,27,1994,28.6,0.14,0.00,0.00,1.15,1.19,0.07,1.08,1.82,1.01,0.00,0.00,0.00,8.15,2.13,1.92,52.6,Matches,8da74c05
2608,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,22,1999,8.2,0.49,0.12,0.12,2.32,0.98,0.12,1.34,1.10,0.98,0.00,0.00,0.00,2.93,1.83,1.10,62.5,Matches,e9971f2d
2609,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,26,1995,15.7,0.64,0.00,0.00,2.23,1.66,0.00,0.19,1.78,1.97,0.00,0.00,0.00,6.82,1.91,1.46,56.6,Matches,34269bdf
2610,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22,1999,20.2,0.05,0.00,0.00,0.94,0.30,0.05,0.00,1.44,0.84,0.00,0.05,0.00,8.47,2.08,0.79,72.4,Matches,a73c8f95
2611,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,29,1992,29.2,0.21,0.00,0.00,0.65,1.27,0.00,4.62,1.44,0.86,0.00,0.00,0.00,7.64,0.96,0.68,58.3,Matches,ed39121c
2612,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,25,1995,15.9,0.13,0.00,0.00,0.94,0.69,0.00,3.71,1.45,1.13,0.00,0.06,0.06,4.59,2.01,0.88,69.6,Matches,e514ab62
2613,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,25,1995,16.0,0.06,0.00,0.00,0.56,0.75,0.06,4.75,1.56,1.63,0.00,0.00,0.00,4.50,1.19,0.75,61.3,Matches,e514ab62
2614,Oussama Targhalline,ma MAR,MFFW,Marseille,fr Ligue 1,19,2002,0.1,10.0,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches,abd56820
2615,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28,1992,34.5,0.32,0.00,0.00,0.87,0.55,0.06,0.03,1.39,1.30,0.00,0.00,0.03,4.96,4.43,1.80,71.2,Matches,15ea812b
2616,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,35,1986,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,,Matches,b056e3da
2617,Niklas Tauer,de GER,DFMF,Mainz 05,de Bundesliga,20,2001,5.4,0.19,0.19,0.00,1.67,0.74,0.00,0.19,1.67,1.67,0.00,0.19,0.00,6.30,1.48,2.41,38.1,Matches,27270af4
2618,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21,2000,13.1,0.15,0.00,0.00,1.76,0.99,0.08,3.05,0.69,1.07,0.00,0.08,0.00,5.19,1.76,1.68,51.1,Matches,a65c844b
2619,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27,1993,30.3,0.10,0.00,0.00,0.56,1.42,0.00,3.43,1.91,0.86,0.00,0.00,0.00,6.04,1.91,0.99,65.9,Matches,cc2d7ad5
2620,Loum Tchaouna,fr FRA,MFFW,Rennes,fr Ligue 1,17,2003,1.0,0.00,0.00,0.00,0.00,1.00,2.00,4.00,2.00,1.00,0.00,0.00,0.00,7.00,2.00,0.00,100.0,Matches,a3c8b4d3
2621,Warren Tchimbembé,cg CGO,MF,Metz,fr Ligue 1,23,1998,2.3,0.00,0.00,0.00,0.87,1.30,0.00,0.87,0.87,0.43,0.00,0.00,0.00,6.96,0.43,0.43,50.0,Matches,93b8f9f4
2622,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,21,2000,32.5,0.34,0.03,0.03,1.57,1.82,0.06,0.52,3.11,1.38,0.00,0.03,0.00,8.06,2.37,0.95,71.3,Matches,4f255115
2623,Mathys Tel,fr FRA,MFFW,Rennes,fr Ligue 1,16,2005,0.6,0.00,0.00,0.00,8.33,0.00,0.00,10.0,1.67,1.67,0.00,0.00,0.00,10.0,0.00,3.33,0.0,Matches,829aa60c
2624,Jordan Tell,fr FRA,MFFW,Clermont Foot,fr Ligue 1,24,1997,3.2,0.31,0.00,0.00,0.94,0.94,0.00,0.63,0.00,1.56,0.00,0.00,0.00,4.06,1.56,2.19,41.7,Matches,4f093689
2625,Nathan Tella,eng ENG,MFFW,Southampton,eng Premier League,22,1999,8.9,0.22,0.00,0.00,1.91,2.47,0.34,1.35,0.67,1.01,0.00,0.00,0.00,6.07,0.67,2.02,25.0,Matches,f1e94cd6
2626,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28,1992,18.4,0.05,0.00,0.00,1.25,0.49,0.05,6.90,1.41,1.47,0.00,0.11,0.00,5.38,1.63,1.30,55.6,Matches,e73c9bb2
2627,Cristian Tello,es ESP,MF,Betis,es La Liga,29,1991,9.1,0.22,0.00,0.00,0.99,0.55,0.44,1.76,1.10,1.21,0.00,0.00,0.00,5.82,0.55,0.55,50.0,Matches,72a99e38
2628,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25,1996,11.9,0.17,0.00,0.00,0.67,0.67,0.00,2.02,2.18,2.27,0.00,0.08,0.00,5.63,1.93,1.60,54.8,Matches,66654daa
2629,Marc Tenas,es ESP,MFDF,Alavés,es La Liga,20,2001,0.6,3.33,0.00,0.00,5.00,1.67,0.00,3.33,0.00,1.67,0.00,0.00,0.00,6.67,1.67,0.00,100.0,Matches,1c5d79e2
2630,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,35.0,0.09,0.00,0.00,0.00,0.17,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.46,0.14,0.00,100.0,Matches,6f51e382
2631,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,100.0,Matches,5cbb5ad6
2632,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,31,1990,31.8,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.38,0.41,0.06,86.7,Matches,e1b0a70d
2633,Martin Terrier,fr FRA,FWMF,Rennes,fr Ligue 1,24,1997,30.9,0.03,0.00,0.00,0.91,1.33,0.19,0.91,0.58,1.07,0.03,0.00,0.00,3.56,1.33,1.62,45.1,Matches,5148dcc5
2634,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,21,1999,3.0,0.33,0.00,0.00,1.33,0.67,0.00,6.67,1.33,1.67,0.00,0.00,0.00,8.33,3.00,1.00,75.0,Matches,3ef0a2d7
2635,Robert Tesche,de GER,MF,Bochum,de Bundesliga,34,1987,3.9,0.51,0.26,0.00,1.28,0.26,0.26,0.51,1.28,1.03,0.00,0.51,0.00,5.90,0.77,1.54,33.3,Matches,037130ca
2636,Tanner Tessmann,us USA,MF,Venezia,it Serie A,19,2001,7.6,0.13,0.13,0.00,1.32,1.05,0.00,0.53,0.66,0.66,0.00,0.00,0.00,6.71,1.05,2.24,32.0,Matches,ac277993
2637,Tetê,br BRA,FWMF,Lyon,fr Ligue 1,21,2000,6.5,0.15,0.00,0.00,0.62,2.77,0.46,3.08,0.46,0.77,0.00,0.00,0.00,4.77,0.62,0.92,40.0,Matches,7120a04d
2638,Cedric Teuchert,de GER,MFFW,Union Berlin,de Bundesliga,24,1997,1.2,0.00,0.00,0.00,0.83,0.83,0.83,0.83,0.00,1.67,0.00,0.00,0.00,7.50,1.67,1.67,50.0,Matches,f956479d
2639,Arthur Theate,be BEL,DF,Bologna,it Serie A,21,2000,26.9,0.22,0.00,0.00,0.97,0.37,0.04,0.67,1.60,0.71,0.00,0.04,0.00,6.73,1.45,1.45,50.0,Matches,df8d6029
2640,Jan Thielmann,de GER,MFFW,Köln,de Bundesliga,19,2002,13.2,0.45,0.00,0.00,0.91,0.91,0.15,4.32,0.76,1.21,0.00,0.00,0.00,6.52,1.59,2.27,41.2,Matches,fd53759d
2641,Sada Thioub,sn SEN,FW,Angers,fr Ligue 1,26,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,f4bc42b1
2642,Sada Thioub,sn SEN,DFMF,Saint-Étienne,fr Ligue 1,26,1995,10.6,0.19,0.00,0.00,0.66,0.47,0.00,3.02,0.94,0.75,0.00,0.00,0.00,6.51,0.57,0.75,42.9,Matches,f4bc42b1
2643,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,20,2001,21.2,0.09,0.00,0.00,0.71,0.75,0.00,1.56,1.89,1.46,0.00,0.00,0.00,4.58,1.13,1.51,42.9,Matches,fc027d02
2644,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33,1988,28.5,0.32,0.00,0.00,1.33,0.67,0.00,0.00,1.54,1.30,0.00,0.00,0.00,5.40,2.35,1.30,64.4,Matches,275e2c51
2645,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,27,1993,26.5,0.08,0.04,0.00,1.32,1.28,0.15,2.15,1.09,1.17,0.00,0.00,0.00,6.68,0.60,1.13,34.8,Matches,c76b7567
2646,Erik Thommy,de GER,MFFW,Stuttgart,de Bundesliga,26,1994,3.0,0.00,0.00,0.00,0.67,2.00,0.67,7.67,1.33,0.00,0.00,0.00,0.00,4.00,0.67,1.33,33.3,Matches,df8e7b62
2647,Dominic Thompson,eng ENG,DF,Brentford,eng Premier League,21,2000,1.6,0.00,0.00,0.00,0.63,0.00,0.00,1.25,1.25,0.00,0.00,0.00,0.00,3.13,0.63,1.25,33.3,Matches,235a62f8
2648,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,25,1996,32.7,0.31,0.00,0.00,2.48,1.13,0.00,0.00,0.76,0.80,0.00,0.00,0.00,4.62,5.08,4.13,55.1,Matches,d1b49282
2649,Thuler,br BRA,DF,Montpellier,fr Ligue 1,22,1999,9.5,0.32,0.11,0.11,1.26,0.21,0.00,0.21,0.95,1.26,0.00,0.11,0.00,3.79,1.58,0.95,62.5,Matches,db23d9fc
2650,Marcus Thuram,fr FRA,FWMF,M'Gladbach,de Bundesliga,23,1997,10.9,0.18,0.00,0.00,1.10,2.29,0.73,0.64,0.46,0.46,0.09,0.00,0.00,2.75,3.03,2.66,53.2,Matches,6f8cd6d0
2651,Khéphren Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,20,2001,21.1,0.19,0.00,0.00,1.56,0.66,0.05,0.47,1.33,0.90,0.05,0.00,0.00,6.02,1.00,1.00,50.0,Matches,7d9397f8
2652,Alexis Tibidi,fr FRA,MFFW,Stuttgart,de Bundesliga,17,2003,4.3,0.23,0.00,0.00,2.56,2.79,0.93,0.70,0.70,0.70,0.00,0.00,0.00,3.72,1.63,1.40,53.8,Matches,ca6f4846
2653,Cheikh Tidiane Sabaly,sn SEN,FWMF,Metz,fr Ligue 1,22,1999,1.7,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,1.76,0.00,0.00,0.00,5.88,0.00,1.76,0.0,Matches,9ddf7fae
2654,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,24,1997,29.2,0.10,0.00,0.00,1.10,1.23,0.00,1.92,0.72,1.30,0.00,0.14,0.00,6.44,0.82,0.65,55.8,Matches,56f7a928
2655,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24,1997,21.3,0.00,0.00,0.00,0.23,0.75,0.05,3.71,0.70,0.66,0.00,0.00,0.00,3.99,0.56,1.08,34.3,Matches,fce2302c
2656,Steffen Tigges,de GER,FWMF,Dortmund,de Bundesliga,23,1998,1.2,0.00,0.00,0.00,0.83,0.83,0.83,0.83,0.00,2.50,0.00,0.00,0.00,1.67,2.50,7.50,25.0,Matches,6b8887c2
2657,Malik Tillman,us USA,MF,Bayern Munich,de Bundesliga,19,2002,1.2,0.00,0.00,0.00,3.33,0.83,0.00,0.00,1.67,0.83,0.00,0.00,0.00,9.17,2.50,0.83,75.0,Matches,a5420709
2658,Timothy Tillman,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,22.3,0.13,0.00,0.00,1.66,1.88,0.04,3.00,0.54,1.17,0.00,0.04,0.00,6.10,0.45,1.26,26.3,Matches,a5bea1fb
2659,David Timor,es ESP,MF,Getafe,es La Liga,31,1989,3.8,0.53,0.00,0.00,1.58,0.53,0.00,2.37,0.26,0.26,0.00,0.00,0.00,5.53,1.84,2.89,38.9,Matches,174651c8
2660,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21,1999,34.6,0.17,0.00,0.00,0.69,0.29,0.00,0.26,1.47,1.07,0.00,0.03,0.00,6.59,2.02,1.30,60.9,Matches,88f130ed
2661,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,16,2004,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches,e547d3cf
2662,Karl Toko Ekambi,cm CMR,MFFW,Lyon,fr Ligue 1,28,1992,25.5,0.12,0.00,0.00,0.63,0.63,0.39,2.00,0.78,0.27,0.00,0.00,0.00,3.76,1.29,0.82,61.1,Matches,5ceba7fc
2663,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,26,1994,7.8,0.00,0.00,0.00,1.67,0.77,0.38,0.77,1.15,0.64,0.00,0.00,0.00,7.56,1.54,1.92,44.4,Matches,652d4c37
2664,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,26,1994,15.5,0.13,0.00,0.00,0.52,0.45,0.00,1.42,0.77,0.65,0.00,0.06,0.00,4.84,0.58,0.84,40.9,Matches,a96e5dc0
2665,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30,1990,16.0,0.38,0.00,0.00,1.69,0.63,0.00,0.63,1.63,0.94,0.00,0.06,0.00,7.63,2.38,0.69,77.6,Matches,c56dc39e
2666,Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,26,1994,32.4,0.22,0.06,0.03,1.08,1.70,0.96,0.68,0.19,0.34,0.03,0.03,0.00,2.07,1.05,1.14,47.9,Matches,02ef8778
2667,Tiago Tomás,pt POR,FW,Stuttgart,de Bundesliga,19,2002,11.9,0.17,0.00,0.00,0.50,2.10,0.59,1.51,0.34,0.34,0.08,0.00,0.00,3.53,0.50,1.68,23.1,Matches,b492126a
2668,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22,1998,18.7,0.11,0.00,0.00,0.86,0.70,0.00,1.66,1.28,0.91,0.00,0.00,0.00,4.76,2.57,2.09,55.2,Matches,b3af9be1
2669,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,22,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,10.0,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.0,Matches,b3af9be1
2670,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,32,1989,6.1,0.33,0.00,0.00,1.15,0.33,0.00,0.00,0.66,0.49,0.00,0.00,0.00,5.41,1.64,0.82,66.7,Matches,e7ca0439
2671,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,23,1997,30.2,0.13,0.00,0.00,0.63,0.36,0.00,0.10,1.49,1.46,0.00,0.00,0.00,6.06,1.69,1.59,51.5,Matches,7edfbb8a
2672,Sandro Tonali,it ITA,MF,Milan,it Serie A,21,2000,28.9,0.31,0.00,0.00,1.56,1.73,0.10,3.74,1.18,1.28,0.00,0.00,0.00,6.54,0.35,0.48,41.7,Matches,0db169ae
2673,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,31,1990,9.7,0.41,0.00,0.00,0.93,2.47,0.10,0.10,1.96,0.93,0.00,0.00,0.10,5.57,2.89,1.96,59.6,Matches,8cc29864
2674,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,25,1996,32.3,0.25,0.00,0.00,1.55,2.48,0.77,0.87,0.43,0.65,0.09,0.00,0.00,3.25,4.55,3.53,56.3,Matches,e09f279b
2675,Ernesto Torregrossa,it ITA,FW,Sampdoria,it Serie A,29,1992,1.3,0.77,0.00,0.00,5.38,5.38,3.85,0.00,0.00,0.77,0.00,0.00,0.00,2.31,2.31,2.31,50.0,Matches,bf39bdec
2676,Lucas Torreira,uy URU,MF,Fiorentina,it Serie A,25,1996,24.4,0.41,0.04,0.04,1.56,1.80,0.08,0.25,1.07,1.19,0.04,0.00,0.00,6.27,0.74,1.07,40.9,Matches,52611641
2677,Raúl Torrente,es ESP,DF,Granada,es La Liga,19,2001,14.2,0.35,0.00,0.00,1.69,0.77,0.07,0.14,0.85,1.48,0.07,0.14,0.00,4.72,1.48,1.76,45.7,Matches,4d753a3f
2678,Ferrán Torres,es ESP,FW,Manchester City,eng Premier League,21,2000,3.4,0.00,0.00,0.00,0.29,0.29,0.29,1.18,0.00,0.59,0.00,0.00,0.00,1.76,1.18,0.29,80.0,Matches,9e1035f8
2679,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,21,2000,15.7,0.06,0.00,0.00,0.57,1.27,1.02,0.45,0.38,0.32,0.00,0.00,0.00,2.80,0.76,0.96,44.4,Matches,9e1035f8
2680,Óliver Torres,es ESP,MFFW,Sevilla,es La Liga,26,1994,11.2,0.18,0.00,0.00,1.52,1.52,0.18,2.23,0.54,1.07,0.00,0.00,0.00,7.95,0.45,1.70,20.8,Matches,58a9a4d9
2681,Pau Torres,es ESP,DF,Villarreal,es La Liga,24,1997,31.7,0.16,0.00,0.00,0.44,0.50,0.00,0.16,0.60,0.60,0.00,0.00,0.00,6.03,1.83,1.23,59.8,Matches,532e1e4f
2682,Roberto Torres,es ESP,MFFW,Osasuna,es La Liga,32,1989,9.0,0.33,0.00,0.00,0.89,1.22,0.00,8.89,0.89,0.44,0.00,0.00,0.00,6.56,0.44,1.44,23.5,Matches,d733aa38
2683,Lucas Torró,es ESP,MF,Osasuna,es La Liga,27,1994,30.3,0.33,0.00,0.00,1.82,1.58,0.03,0.23,1.55,1.32,0.00,0.00,0.03,6.83,4.32,1.91,69.3,Matches,0e4fef6e
2684,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,1997,5.4,0.19,0.00,0.00,0.74,0.74,0.19,0.19,3.15,0.19,0.00,0.00,0.00,5.00,2.78,0.93,75.0,Matches,f86cabbd
2685,Cenk Tosun,tr TUR,MF,Everton,eng Premier League,30,1991,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.0,Matches,9a104dee
2686,Abdoulaye Touré,fr FRA,MF,Genoa,it Serie A,27,1994,4.8,0.21,0.00,0.00,0.63,1.88,0.00,0.63,0.83,0.83,0.00,0.00,0.00,5.63,1.04,0.83,55.6,Matches,ef7cd87a
2687,Almamy Touré,ml MLI,DFMF,Eint Frankfurt,de Bundesliga,25,1996,5.6,0.36,0.00,0.00,1.43,0.36,0.18,2.14,0.89,1.61,0.00,0.00,0.00,7.50,2.32,2.68,46.4,Matches,c8c60119
2688,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,24,1997,21.8,0.14,0.00,0.00,1.47,1.10,0.05,0.73,1.61,1.15,0.00,0.00,0.00,6.06,1.79,2.06,46.4,Matches,71ec39ef
2689,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,34,1986,16.2,0.00,0.00,0.00,0.43,1.17,0.49,0.49,0.19,0.12,0.00,0.00,0.00,2.16,1.54,2.47,38.5,Matches,4e47507a
2690,Andros Townsend,eng ENG,MFFW,Everton,eng Premier League,30,1991,16.2,0.19,0.00,0.00,0.62,2.41,0.06,5.93,0.86,1.05,0.00,0.06,0.00,4.94,0.43,1.11,28.0,Matches,b28bbd58
2691,Adama Traoré,es ESP,FWMF,Wolves,eng Premier League,25,1996,11.9,0.00,0.00,0.00,0.84,2.18,0.76,3.28,0.17,0.25,0.00,0.00,0.00,4.12,1.26,1.34,48.4,Matches,9a28eba4
2692,Adama Traoré,es ESP,FW,Barcelona,es La Liga,25,1996,4.2,0.00,0.00,0.00,1.67,1.67,0.48,9.05,0.95,0.48,0.00,0.00,0.00,4.76,1.19,0.48,71.4,Matches,9a28eba4
2693,Amadou Traore,fr FRA,MF,Bordeaux,fr Ligue 1,19,2002,0.2,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches,4eb0686f
2694,Bertrand Traoré,bf BFA,MFFW,Aston Villa,eng Premier League,25,1995,2.4,0.00,0.00,0.00,0.00,1.67,0.83,2.08,0.00,1.25,0.42,0.00,0.00,4.58,1.67,1.67,50.0,Matches,c47541e0
2695,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,19,2001,19.2,0.47,0.05,0.05,2.76,0.78,0.00,0.05,1.30,1.35,0.00,0.00,0.00,7.19,0.89,0.52,63.0,Matches,999ceb5f
2696,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29,1992,8.0,0.38,0.00,0.00,2.75,0.88,0.00,0.63,1.88,1.50,0.00,0.00,0.00,6.75,1.88,1.13,62.5,Matches,de488e56
2697,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,29,1992,32.1,0.12,0.00,0.00,1.43,0.75,0.28,2.52,1.15,1.12,0.00,0.03,0.03,5.51,1.15,1.18,49.3,Matches,a4b1028a
2698,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,34,1986,35.7,0.03,0.00,0.00,0.42,0.17,0.00,0.14,1.23,0.48,0.00,0.00,0.00,6.02,1.32,0.95,58.0,Matches,b666421b
2699,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,31,1990,32.0,0.06,0.00,0.00,0.00,0.09,0.00,0.00,0.03,0.00,0.00,0.00,0.00,2.03,0.16,0.00,100.0,Matches,ce17b5eb
2700,Miguel Trauco,pe PER,DFMF,Saint-Étienne,fr Ligue 1,28,1992,12.4,0.24,0.00,0.00,0.65,0.65,0.00,3.71,1.85,1.45,0.00,0.00,0.00,5.24,0.89,1.05,45.8,Matches,e4b72e34
2701,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,33,1988,22.3,0.58,0.00,0.00,2.65,3.05,0.18,5.29,0.58,1.08,0.00,0.00,0.00,6.77,1.12,1.30,46.3,Matches,fc647b34
